gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000079316	0.009452634	-0.00059052574	0.00783163	0.028370224	-0.053681128	-0.0076101646	0.06906867	0.063809715	-0.03773087	0.016581351	0.0024265242	-0.0039700875	0.016746556	0.08227018	0.009860574	0.018270781	-0.016953066	0.09408494
ENSMUSG00000033728	0.035327576	0.018674325	0.024243236	0.018156813	0.06353193	0.04542988	0.049917065	0.04777009	0.006755034	0.03019066	0.01014969	-0.004079511	0.061222665	0.061582707	0.047153067	0.04956013	-0.019771945	0.020368753
ENSMUSG00000027259	0.021752754	0.0049258037	0.006640142	0.029756555	0.043315437	0.01091031	0.01079389	0.052021414	-0.02524729	-0.017622937	0.008389835	-0.022406133	0.007915268	0.06942838	0.022030763	0.099481	-0.012651093	0.11746373
ENSMUSG00000039067	0.04327675	0.007559844	0.01633508	0.0165843	0.053682104	0.055068698	0.042072065	0.05458154	0.0047799353	0.03258024	0.017091798	-0.003950824	0.045423638	0.06857849	0.052353553	0.035284404	-0.017510425	0.06536613
ENSMUSG00000020074	0.026951414	0.011470486	0.016270194	0.044040173	0.060494248	0.030015558	0.021499125	0.06395665	-0.007826855	0.041063227	0.0117263775	-0.002791492	0.0611616	0.06710224	0.03377716	0.06836713	-0.020588197	0.09606456
ENSMUSG00000028854	0.0361192	0.020615993	0.019148063	0.016912317	0.046324108	0.049447674	0.032724142	0.05082171	-0.0049494565	0.029620228	0.014008247	-0.0063085575	0.06451169	0.0638221	0.049102373	0.06571323	-0.018113973	0.08325177
ENSMUSG00000078427	0.029560752	0.0008157468	0.013438164	0.016508644	0.063898854	0.07345226	0.020789497	0.069343336	-0.0020316213	0.024928303	0.019258376	-0.0030056115	0.054414842	0.06462478	0.036612306	0.051991407	-0.019099556	0.092840955
ENSMUSG00000056260	0.012862381	0.007307955	0.007218389	0.010068097	0.03456069	0.041052446	0.033355962	0.06626133	-0.02059533	0.009119504	0.002173722	-0.006368359	0.032365657	0.043947123	0.025121063	0.023596887	-0.015239675	0.067618005
ENSMUSG00000024905	0.03330301	0.017640712	0.027038725	0.03239491	0.025129188	0.06462395	-0.014046847	0.0515396	-0.0077964086	0.027791582	0.008440102	-0.01684856	-0.020083876	0.06506992	0.043966923	0.06963189	-0.027803106	0.07277035
ENSMUSG00000028885	0.033296965	0.015794523	0.023890005	0.015994366	0.056140114	0.075503305	0.04613679	0.03541854	0.0009434037	0.040362366	0.015379423	-0.0040692636	0.06967419	0.05676537	0.04709608	0.045226075	-0.019871572	0.028477656
ENSMUSG00000034088	0.02882475	0.020139974	0.019588385	0.040694226	0.040473774	0.048598167	0.029466275	0.061674234	-0.0063099395	0.034592543	0.013160324	-0.00054923544	0.052432198	0.07372198	0.036678147	0.12424158	-0.020678349	0.115251064
