gene_id	PolII mean promoter	PolII mean gb	Pol2 mean promoter	Pol2 mean gb	Pol2ser5 mean promoter	Pol2ser5 mean gb
ENSMUSG00000101289	0.211504	0.1742363333333333	0.734898	0.883382	1.07418	0.399433
ENSMUSG00000101291	0.0407475	0.1020471	0.01	0.01	0.01	0.01
ENSMUSG00000101298	0.470833	0.674384	1.01586	0.989142	0.817589	0.981126
ENSMUSG00000101299	0.1681866666666666	0.193346	0.637855	0.461941	0.39776	0.516442
ENSMUSG00000101300	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101302	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101303	0.2440053333333333	0.2155976666666666	0.610918	0.621744	0.621306	0.464713
ENSMUSG00000101304	0.4509646666666667	0.8058083333333332	0.472434	0.961605	0.39776	0.835525
ENSMUSG00000101307	0.2390383333333333	0.3059836666666666	0.682405	0.894036	0.63375	0.607345
ENSMUSG00000101308	1.679193333333333	2.77714	0.927907	0.71365	0.873762	1.05085
ENSMUSG00000101311	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101313	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101317	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101320	25.2497	3.596163333333333	2.01427	0.795817	2.64065	0.78207
ENSMUSG00000101321	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101325	0.1755343333333333	0.1201158766666666	0.671353	0.596426	0.654194	0.269843
ENSMUSG00000101329	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101332	0.2171403333333333	0.1848366666666666	0.419941	0.997013	0.477312	0.151096
ENSMUSG00000101334	0.4003866666666666	0.3080013333333333	0.835738	0.633835	0.582807	0.720364
ENSMUSG00000101335	6.158259999999999	5.238283333333333	0.577581	0.551412	0.710172	1.0152
ENSMUSG00000101337	0.4999873333333333	0.3008516666666667	0.41994	0.566076	0.477312	0.462997
ENSMUSG00000101342	0.1773669999999999	0.2125553333333333	0.397839	0.457472	0.238656	0.332338
ENSMUSG00000101344	0.01	0.1093602333333333	0.01	0.28391	0.01	0.217766
ENSMUSG00000101348	0.219105	0.2702266666666666	0.999433	0.564672	0.298209	0.461915
ENSMUSG00000101350	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101353	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101356	0.589465	0.2685056666666667	1.55946	0.796351	1.09248	0.839646
ENSMUSG00000101359	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101360	0.2436236666666666	0.2705773333333333	0.386098	0.698521	0.636417	0.576394
ENSMUSG00000101361	0.2380673333333333	0.2234076666666666	0.909298	0.930083	0.484868	0.486929
ENSMUSG00000101365	11.9827	2.09716	1.58742	0.899123	1.6853	0.710306
ENSMUSG00000101366	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101370	0.277002	0.1794093	0.303559	0.570725	0.238656	0.510417
ENSMUSG00000101373	0.2601736666666667	0.2187746666666666	0.612644	0.766826	0.187103	0.211294
ENSMUSG00000101383	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101386	0.2979306666666666	0.3403956666666667	0.682404	1.044	1.26225	1.42222
ENSMUSG00000101388	0.1236664333333333	0.0620038333333333	0.01	0.01	0.01	0.01
ENSMUSG00000101389	0.1535226999999999	0.2041186666666666	0.367793	0.357489	0.603974	0.219153
ENSMUSG00000101391	0.255488	0.2095196666666666	0.387479	0.481427	0.593752	0.515679
ENSMUSG00000101393	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101396	0.0499041666666666	0.0700076	0.01	0.01	0.01	0.00513985
ENSMUSG00000101397	0.201626	0.286824	0.165766	0.755409	0.155549	0.521393
ENSMUSG00000101398	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101399	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101402	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101404	0.6474833333333333	0.2953033333333333	0.808801	0.697129	0.715524	0.567276
ENSMUSG00000101405	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101406	0.4086136666666666	0.4678756666666667	0.682405	1.12635	0.39776	0.995734
ENSMUSG00000101407	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101409	0.2440109999999999	0.2192011	0.509731	0.224877	0.477312	0.984062
ENSMUSG00000101410	0.3173036666666666	0.3123526666666666	0.680678	0.716568	0.367539	0.74506
ENSMUSG00000101411	0.378317	1.137218	0.79188	1.27172	0.45982	1.69115
ENSMUSG00000101412	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101415	0.216641	0.2551316666666667	0.786354	0.582193	0.39776	0.54577
ENSMUSG00000101416	0.2335523333333333	0.213403	0.314956	0.5918	0.851518	0.234565
ENSMUSG00000101417	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101422	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101423	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101424	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101425	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101429	0.2163933333333333	0.1946163333333333	0.330842	0.69209	0.0915515	0.433871
ENSMUSG00000101434	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101435	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101436	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101440	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101441	0.0692885666666666	0.0574409333333333	0.01	0.01	0.01	0.01
ENSMUSG00000101447	0.3597693333333333	0.2819826666666666	0.814327	0.617851	0.238656	0.528646
ENSMUSG00000101448	0.2101096666666666	0.2332386666666666	0.526653	0.502503	0.547976	0.391589
ENSMUSG00000101451	0.2482936666666666	0.320714	0.768741	0.801395	0.712834	0.577787
ENSMUSG00000101454	0.1794883333333333	0.1030775666666666	0.915514	0.8578	0.477312	0.691507
ENSMUSG00000101456	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101463	0.223857	0.1716423333333333	0.78739	0.420283	0.47109	0.366578
ENSMUSG00000101465	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101468	0.1437830666666666	0.1376289	0.209971	0.166247	0.227546	0.755839
ENSMUSG00000101470	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101471	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101476	0.5960260000000001	0.3530483333333333	0.492782	0.670144	0.534242	0.651709
ENSMUSG00000101480	0.1614563333333333	0.2078593333333333	0.57742	0.721053	0.715969	0.607956
ENSMUSG00000101481	0.0526885	0.0982564333333333	0.29976	0.324133	0.463091	0.270363
ENSMUSG00000101483	0.2584573333333333	0.200573	0.262464	0.555478	0.125328	0.474102
ENSMUSG00000101484	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101489	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101491	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101499	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101505	0.5489453333333333	0.3458493333333334	0.338784	0.377942	0.159104	0.362094
ENSMUSG00000101507	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101508	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101512	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101513	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101514	0.1212436666666666	0.1648383333333333	0.321518	0.223444	0.329319	0.364306
ENSMUSG00000101516	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101517	0.3142263333333333	0.2986716666666666	0.732136	0.770394	0.477312	0.524431
ENSMUSG00000101521	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101523	0.4841633333333333	1.1181783333333335	0.820889	0.486403	0.800409	0.880141
ENSMUSG00000101525	0.0779134333333333	0.084212	0.01	0.01	0.01	0.01
ENSMUSG00000101528	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101529	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101531	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101532	0.2568286666666666	0.2090423333333333	0.701398	0.499114	0.447536	0.451634
ENSMUSG00000101533	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101536	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101537	0.1920256666666666	0.263828	0.644761	0.673845	0.318208	0.527073
ENSMUSG00000101539	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101540	0.1778236666666666	0.1551106666666666	0.577419	0.401474	0.159104	0.256628
ENSMUSG00000101542	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101547	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101548	0.305673	0.3463606666666667	0.811218	0.848594	0.708413	1.20643
ENSMUSG00000101549	0.7665583333333332	0.5043506666666667	1.39011	1.02182	1.32352	0.842137
ENSMUSG00000101553	0.8272003333333333	0.4211879999999999	1.9006	1.13795	1.51327	0.676095
ENSMUSG00000101554	0.2122176666666666	0.2445293333333333	0.209971	0.414961	0.609751	0.471653
ENSMUSG00000101559	0.2384490666666666	0.2167426666666666	0.598141	0.653986	0.0795521	0.540813
ENSMUSG00000101560	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101564	0.1762552666666666	0.1758063333333333	0.364685	0.431886	0.318208	0.575226
ENSMUSG00000101565	0.1248444666666666	0.2755593333333333	0.485212	0.542504	0.409315	0.452402
ENSMUSG00000101566	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101568	0.2462656666666666	0.281434	0.630257	0.826223	0.482646	0.993777
ENSMUSG00000101569	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101574	0.3136873333333334	0.2130483333333333	0.761143	0.596776	0.238656	0.524018
ENSMUSG00000101576	0.0380205666666666	0.0746492666666666	0.01	0.0366939	0.01	0.0417618
ENSMUSG00000101578	0.232395	0.258562	0.378845	0.344155	0.318208	0.576464
ENSMUSG00000101580	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101581	0.3077535333333333	0.2744876666666667	1.14793	0.694037	0.427092	0.549977
ENSMUSG00000101583	5.861996666666666	0.3102356666666666	2.60883	0.56302	2.14395	0.542943
ENSMUSG00000101584	0.204245	0.222811	0.620243	0.60403	0.238656	0.474788
ENSMUSG00000101585	1.1986773333333334	4.015523333333333	0.68813	0.954584	1.33832	0.918563
ENSMUSG00000101586	0.4284056666666666	1.23522	0.867165	0.947357	0.570642	0.700007
ENSMUSG00000101588	0.2559313333333333	0.5954913333333334	0.69415	1.68114	1.01257	1.26456
ENSMUSG00000101589	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101596	0.2779933333333333	0.3726293333333333	0.296998	0.354932	0.951577	0.832704
ENSMUSG00000101598	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101599	1.76678	3.13879	0.771424	0.90661	0.621689	0.944869
ENSMUSG00000101600	0.1964999999999999	0.158033	0.736624	0.494925	0.244434	0.3758
ENSMUSG00000101602	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101603	2.6840566666666668	0.4880476666666666	1.1538	1.20464	1.66101	0.42726
ENSMUSG00000101605	0.341557	0.4200783333333333	0.682405	0.592133	0.215102	0.597055
ENSMUSG00000101606	0.2525586666666666	0.2018723333333333	0.118108	0.456373	0.0795521	0.352992
ENSMUSG00000101608	0.2413786666666666	0.1701089999999999	0.760108	0.392646	0.175992	0.194704
ENSMUSG00000101609	6.384533333333334	1.355063333333333	1.87566	0.775227	2.47416	0.71897
ENSMUSG00000101612	0.1978123333333333	0.2491213333333333	0.52838	1.11006	0.205324	0.560223
ENSMUSG00000101613	0.2304296666666666	0.3019283333333333	0.360541	0.978598	1.03062	0.501906
ENSMUSG00000101614	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101621	0.1538646666666666	0.2226203333333333	0.121216	0.450214	0.01	0.418599
ENSMUSG00000101625	0.4508736666666667	0.275232	1.37465	0.660978	0.635972	0.386074
ENSMUSG00000101626	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101627	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101628	0.391485	0.526254	0.540467	0.824502	0.875073	0.777808
ENSMUSG00000101634	0.2981683333333333	0.3254283333333334	1.02292	0.598131	0.484868	0.689244
ENSMUSG00000101636	0.0979141333333333	0.1782133333333333	0.524926	0.643778	0.151993	0.22347
ENSMUSG00000101639	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101640	0.629007	0.4636113333333333	0.675315	0.60952	0.628417	0.545909
ENSMUSG00000101641	0.7620596666666666	1.1119333333333332	1.69185	0.468373	0.450203	0.321585
ENSMUSG00000101642	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101643	0.2378776666666666	0.198655	0.944869	0.547661	0.0835519	0.5384
ENSMUSG00000101645	0.01	2.891303333333333	0.01	0.932286	0.01	0.931767
ENSMUSG00000101648	0.1864033333333333	0.240708	0.748711	0.630796	0.692414	0.431177
ENSMUSG00000101649	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101650	0.6025336666666666	0.8394686666666668	0.114309	0.454764	0.934181	0.487091
ENSMUSG00000101653	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101655	13.9045	1.64464	2.36935	0.739537	2.54814	0.772874
ENSMUSG00000101659	0.2113076666666666	0.1738883333333333	0.588815	0.444687	0.318208	0.7511
ENSMUSG00000101660	0.2336343333333333	0.381788	0.367449	0.704761	0.522644	0.595259
ENSMUSG00000101662	0.946571	0.962462	1.16207	0.956351	0.739968	0.629382
ENSMUSG00000101667	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101668	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101674	0.275653	0.2916666666666667	0.524926	0.642025	0.39776	0.4991
ENSMUSG00000101678	19.883333333333333	4.10032	1.69016	1.00331	2.12951	0.960002
ENSMUSG00000101681	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101683	1.0149426666666663	0.7874053333333334	1.83334	0.74589	1.31994	0.765971
ENSMUSG00000101693	0.3722543333333333	0.3612886666666666	0.774266	0.771741	0.364873	0.67406
ENSMUSG00000101694	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101695	2.2307466666666667	1.9512166666666664	0.700491	1.03112	0.905132	1.085
ENSMUSG00000101700	0.3205136666666666	0.224183	1.05193	0.990168	0.159104	0.685098
ENSMUSG00000101701	0.2642576666666666	0.1965136666666666	0.677915	0.294765	0.39776	0.403663
ENSMUSG00000101705	1.023265	0.3501023333333333	0.834057	0.808845	1.26883	0.434761
ENSMUSG00000101706	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101709	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101711	3.96302	4.910966666666666	1.15611	0.875013	0.752715	1.12874
ENSMUSG00000101712	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101713	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101714	0.2107936666666666	0.1915528	0.875453	0.789483	0.238656	0.511383
ENSMUSG00000101717	0.8917609999999999	0.275145	1.14862	0.506533	2.94044	0.487108
ENSMUSG00000101722	0.546732	0.5194653333333333	0.993907	0.6563	0.875073	0.458325
ENSMUSG00000101727	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101728	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101731	0.9438133333333332	1.3653233333333332	0.630862	0.75659	0.595605	0.642997
ENSMUSG00000101734	0.1983196666666666	0.1525169999999999	0.230346	0.321637	0.363984	0.314927
ENSMUSG00000101737	0.0575561333333333	0.0904178666666666	0.158514	0.160092	0.01	0.0867715
ENSMUSG00000101740	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101741	3.384176666666667	0.467516	1.25447	0.902832	2.75475	0.775089
ENSMUSG00000101743	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101744	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101745	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101750	0.3447843333333333	0.2566873333333333	0.379536	0.585688	0.12355	0.397346
ENSMUSG00000101751	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101753	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101755	0.2626546666666666	0.2271919999999999	0.756654	0.625743	0.0795521	0.447379
ENSMUSG00000101758	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101761	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101762	0.23232	0.2362333333333333	0.734898	0.463967	0.425759	0.467885
ENSMUSG00000101764	0.6247600000000001	0.2316063333333333	1.61035	0.705331	0.55642	0.551044
ENSMUSG00000101766	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101768	0.2281966666666667	0.3207486666666666	0.921385	0.760377	0.0555531	0.651819
ENSMUSG00000101770	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101771	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101773	3.7636366666666663	1.1770193333333332	1.24487	0.742299	1.50956	0.75146
ENSMUSG00000101774	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101775	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101776	0.1329952666666666	0.4513666666666666	0.389551	0.762791	0.462202	0.616251
ENSMUSG00000101778	1.084053	1.1061436666666666	0.914292	0.947436	1.11773	0.645399
ENSMUSG00000101779	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101780	0.01	0.353259	0.01	0.495265	0.01	0.413371
ENSMUSG00000101781	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101782	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101785	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101789	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101791	0.1537463	0.214889	0.491083	0.437226	0.318208	0.588496
ENSMUSG00000101792	0.2949156666666666	0.322225	1.19317	0.891088	0.257766	0.651746
ENSMUSG00000101794	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101797	2.62034	0.2965433333333333	0.418559	0.428222	0.477312	0.294742
ENSMUSG00000101799	0.3152416666666666	0.2670203333333333	0.524927	0.53361	0.159104	0.443167
ENSMUSG00000101801	0.27955	0.294646	0.695873	0.498291	0.01	0.482354
ENSMUSG00000101802	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101804	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101808	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101809	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101812	0.2214353333333333	0.2202076666666666	0.734898	0.456414	0.396427	0.479044
ENSMUSG00000101815	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101820	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101823	0.6523143333333333	0.659623	1.10235	0.715957	0.662193	0.762659
ENSMUSG00000101832	10.711216666666669	0.6743903333333333	2.34151	0.812099	3.05536	0.605171
ENSMUSG00000101838	0.6364473333333334	1.0142943333333332	0.840919	1.03581	0.318208	0.985004
ENSMUSG00000101840	2.57033	2.015406666666667	1.51245	0.922065	1.22307	1.05527
ENSMUSG00000101845	8.374906666666666	5.447073333333333	1.67432	0.988079	2.46029	0.960359
ENSMUSG00000101847	0.1667523333333333	0.1935136666666666	0.894793	0.714251	1.07151	0.353115
ENSMUSG00000101848	0.325104	0.2156576666666666	0.367448	0.694513	0.477312	0.503383
ENSMUSG00000101854	0.208387	0.3102856666666667	1.226	0.765915	0.556865	0.505821
ENSMUSG00000101860	0.3367819999999999	0.2157653333333333	0.815363	0.610778	0.39776	0.437899
ENSMUSG00000101861	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101866	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101867	1.1664933333333334	1.42627	1.42858	1.09396	1.06662	0.999722
ENSMUSG00000101869	0.27108	0.1222351333333333	0.734898	0.633044	0.238656	0.336195
ENSMUSG00000101874	0.310435	0.169255	0.406472	0.528973	0.502645	0.594617
ENSMUSG00000101879	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101880	0.4938959999999999	0.3271626666666666	1.0739	0.621607	0.740412	0.446308
ENSMUSG00000101888	1.0122013333333333	0.7793579999999999	1.20903	0.956872	1.45222	0.942057
ENSMUSG00000101890	0.2117113333333333	0.2248906666666666	0.157478	0.552129	0.477312	0.400931
ENSMUSG00000101891	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101892	0.01	0.4588879999999999	0.01	0.394923	0.01	0.507763
ENSMUSG00000101893	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101894	0.225928	0.2824376666666666	0.367449	0.369479	0.556865	0.383383
ENSMUSG00000101895	1.1315833333333334	0.311611	1.40316	0.702902	0.673748	0.492903
ENSMUSG00000101903	0.268595	0.1910896666666666	0.78739	0.593086	0.477312	0.344363
ENSMUSG00000101904	7.310166666666667	0.569162	1.06562	0.710405	1.68048	0.453825
ENSMUSG00000101907	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101909	0.1523404333333333	0.01	0.682405	0.01	0.636417	0.01
ENSMUSG00000101910	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101913	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101915	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101918	0.226382	0.1949856666666666	0.472434	0.238152	0.0795521	0.42107
ENSMUSG00000101920	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101922	0.2301243333333333	0.2103496666666666	0.656158	0.764481	0.238656	0.359907
ENSMUSG00000101925	0.8027133333333333	0.5813556666666666	1.06401	0.749895	2.35503	0.545524
ENSMUSG00000101928	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101929	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101930	0.1642899666666666	0.2547406666666666	0.630257	0.667872	0.318208	0.470372
ENSMUSG00000101931	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101933	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101940	0.409533	0.3017413333333333	0.735242	0.95877	0.556865	0.799108
ENSMUSG00000101941	0.1575905	0.1748646666666666	0.719702	0.601636	0.159104	0.692618
ENSMUSG00000101943	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101951	0.2715003333333333	0.2083353333333333	0.434446	0.838891	0.238212	0.807709
ENSMUSG00000101952	0.6806826666666668	1.012914	0.717153	1.0047	1.09195	0.951922
ENSMUSG00000101955	0.5165713333333334	0.2928373333333333	0.804024	1.17361	0.897294	0.553493
ENSMUSG00000101958	0.2872323333333333	0.3479126666666666	0.719011	0.819558	0.159104	0.372609
ENSMUSG00000101960	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101961	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101962	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101963	0.3358186666666666	0.5102466666666666	1.19628	1.15478	0.460424	0.948998
ENSMUSG00000101965	0.199052	0.202032	0.808802	0.563595	0.449758	0.429182
ENSMUSG00000101967	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101968	0.2766073333333333	0.2608676666666666	0.711414	0.615257	0.223546	0.45805
ENSMUSG00000101969	0.1473768333333333	0.2012076666666666	0.0524924	0.437822	0.0577752	0.423571
ENSMUSG00000101970	21.523566666666667	8.00866	1.71115	0.924046	2.38444	0.866448
ENSMUSG00000101971	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101981	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101984	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101986	0.1684936666666666	0.1714076666666666	0.314956	0.721859	0.318208	0.640568
ENSMUSG00000101989	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000101995	0.9239283333333334	0.7381316666666667	1.25533	0.886606	1.03418	0.710921
ENSMUSG00000102000	0.3485149999999999	0.270252	0.347073	0.639307	0.87374	0.379826
ENSMUSG00000102001	0.380049	0.2000383333333333	0.57742	0.671378	0.609751	0.362149
ENSMUSG00000102004	0.2265331333333333	0.1952083333333333	0.407854	0.456239	0.477312	0.324602
ENSMUSG00000102005	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102009	1.022441333333333	0.9208086666666664	0.653213	0.996558	0.88085	0.759202
ENSMUSG00000102011	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102013	0.2826656666666666	0.271567	0.854733	0.686743	0.39776	0.491586
ENSMUSG00000102014	16.2057	0.7038993333333333	1.47884	0.744798	2.40971	0.69918
ENSMUSG00000102016	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102017	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102018	9.3949	1.2835066666666668	1.4818	0.965922	1.73734	0.889259
ENSMUSG00000102022	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102023	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102026	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102028	0.1671413333333333	0.1658483333333333	0.755273	1.02869	0.626747	1.17117
ENSMUSG00000102029	0.3020926666666667	0.2346639999999999	0.472434	0.650926	0.226212	0.470627
ENSMUSG00000102030	0.267812	0.2809786666666666	0.55877	0.691864	0.528866	0.506443
ENSMUSG00000102031	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102037	0.301529	0.2344356666666666	0.759081	0.719574	0.347985	0.328796
ENSMUSG00000102045	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102046	0.1848976666666666	0.2078403333333333	0.321517	0.492861	0.825297	0.411667
ENSMUSG00000102051	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102052	0.2232613333333333	0.2355693333333333	0.472434	0.535712	0.556865	0.520808
ENSMUSG00000102053	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102054	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102055	0.3121316666666666	0.3362763333333333	0.776685	0.979243	0.83063	0.525964
ENSMUSG00000102058	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102061	0.01	0.01	0.01	0.01	0.01	0.01
ENSMUSG00000102063	0.2477009999999999	0.1882723333333333	0.349835	0.764211	0.477312	0.173694
ENSMUSG00000102067	0.1348495666666666	0.2284713333333333	0.868547	0.662597	0.715969	0.479005
ENSMUSG00000102069	0.1467216666666666	0.2369973333333333	0.695873	0.764433	0.318208	0.669204
ENSMUSG00000102073	0.231951	0.2371409999999999	0.524926	0.529781	0.273766	0.562616
ENSMUSG00000102074	0.1634423333333333	0.2107986666666666	0.251067	0.421608	0.517755	0.314964
ENSMUSG00000102080	0.2475095666666666	0.200295	0.626113	0.45236	0.318208	0.414185
ENSMUSG00000102082	0.187771	0.175138	0.20479	0.546376	0.169326	0.439849
ENSMUSG00000102084	0.6078713333333333	1.3173003333333333	1.09339	1.1609	1.43191	0.831669
